entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
Q02318,1.3150981782405717e-05,0.0,0.0,0.0,3.0329364055440606e-05,0.0,0.0,0.0
Q13423,4.493435157811179e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31689,8.947305987345125e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.390088860532305e-06
P12272,4.493381292189467e-06,0.0,0.0,0.0,7.240635399146097e-07,0.0,0.0,0.0
Q06210,8.947305987345125e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.390088860532305e-06
P69891,0.0,3.0130159400823556e-05,1.9273360969885453e-06,0.0,0.0,0.0,0.0,0.0
Q9BVI0,0.0,0.0,0.0,3.2426090257257206e-06,0.0,0.0,0.0,0.0
P80370,2.3816203012511008e-05,0.0,0.00013305084063030444,0.0,0.0,0.0,0.0,1.790856461624747e-05
Q13061,2.239910127729353e-05,0.004134325594853586,0.0,3.145443560620441e-06,0.0,0.007874856990122931,0.0,0.0012903398257694042
Q99538,0.0,0.0,0.0,3.2417371702526926e-06,2.4149254573750408e-05,0.0,9.519576912598965e-06,0.0
P61077,1.8732077558844827e-05,0.0,0.0,0.0,1.5160100885141008e-05,0.0,0.0,0.0
P52948-3,2.834874055101439e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HCU5,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
Q9UKL3,2.2607042288597156e-05,0.0,0.0,0.0,3.953418509072845e-05,0.0,0.0,0.0
P27797,0.005170613991980086,0.0006806362737841382,2.2363481862423134e-05,0.0004885252524266486,0.0009889153190701494,0.00045611986849548576,0.00019801393642068603,0.00530948632463536
O43464,0.0,0.0,0.0,0.0,7.240814501779177e-07,0.0,0.0,1.3900923117896642e-06
O43353,8.947198729283099e-07,0.0,0.0,0.0,7.240709723763198e-07,0.0,0.0,1.3900721964953944e-06
P16410,0.000928374219185679,1.170831597327501e-05,1.9205467627479725e-06,0.0,7.405763384655018e-05,7.251924742528825e-06,0.0,7.498356539601832e-05
Q02928,8.943274055110539e-07,0.0,0.0,0.0,6.600744403837084e-05,0.0,0.0,2.8401398817897545e-05
Q14392,8.942209687582744e-07,0.0,0.0,0.0,0.00015976620477050067,0.0,0.0,1.3892970792363888e-06
O75525,1.1541430430430895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P06850,0.00011668477062446877,1.1736282828574628e-05,1.925134241727231e-06,0.0,7.905411065754195e-05,7.269246920234053e-06,0.0,3.5815170919238705e-05
P23219,0.0008721870080607672,0.00020472379426178123,2.2744573001187122e-05,0.00010562172449461779,0.004319033137794789,0.0,0.00015619560750046064,0.0002022086018430347
O75936,0.0,0.0,0.0,0.0,4.340160516023096e-06,0.0,0.0,4.4035725169022005e-06
Q96JA1,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
P20823,0.0007082471046125824,6.919950435035339e-05,0.000578401504799059,9.58350211151326e-05,0.0015949732263854446,7.191342027749458e-06,0.0001739709766958993,0.0004902651459296153
P21802-1,7.157823109567933e-05,7.408893267649811e-06,9.672978950236148e-06,0.0,1.3426160756895076e-05,0.0,0.0,1.389298528834621e-06
P22303,8.947387663989696e-07,0.0,0.0,0.0,7.240862623168766e-07,0.0,0.0,0.0
P04839,1.6585607041307474e-05,7.846876274475526e-05,1.9259462904159623e-06,3.2397853271419506e-06,1.8670223654761834e-05,0.0,0.0,3.583027826185993e-05
Q92769,0.0003324284146988687,0.00044981921510055294,9.576513181960158e-06,0.0,2.1467814283585363e-05,4.299611406299708e-05,0.0,0.0030843764504114002
P15428,5.363015512580191e-06,0.0,0.0,0.0,2.2941131411943728e-06,0.0,0.0,0.0
P02511,0.0001366184596370215,1.1740116797361384e-05,0.0,3.074769858353844e-05,2.2919524231628693e-06,7.271621612988349e-06,0.0,1.38873551228929e-06
Q9NZ20,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
O14950,3.510425687153508e-05,0.0,0.0,0.0,2.8411266389360853e-05,0.0,0.0,0.0
P62750,2.834806120285799e-06,0.0,0.0,0.0,2.2941462736532803e-06,0.0,0.0,0.0
Q8N143,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
Q9Y6Y9,0.0,2.340901902249527e-06,0.0,0.0,7.240726057769164e-07,0.0,0.0,0.0
Q9Y4D1,0.0,0.0,9.72768140297372e-05,0.0,0.0,0.0,0.0,0.0
P51671,0.0,0.0,0.0,0.0,0.00010149074113745638,0.0,0.0,0.0
O43927,0.00042389165688338576,0.0,9.658471978274485e-06,1.6243342730143192e-05,0.0001274200584633945,0.0,9.50252441903431e-06,1.3872149396003351e-06
P00746,4.347363877924173e-05,2.3380461855598774e-06,0.0,0.0,0.00029849752494119305,0.0,0.0,0.0
Q7LC44,0.0,0.0,1.9276560162073912e-06,0.0,0.0,0.0,0.0,0.0
P62166,0.0,1.4016186378581252e-05,0.0,0.0,0.0,0.0,0.0,1.3899702648540908e-06
O75909,0.0,3.0130978533245617e-05,0.0,0.0,0.0,0.0,0.0,0.0
P54198,0.0,0.0,9.677992440846803e-06,0.0,0.0,0.0,0.0,0.0
O15439,8.947305987345125e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.390088860532305e-06
Q14061,3.747677238224497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3201813563079524e-05
Q9UL46,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
P62942,0.0001806061393979263,0.00042985488454966184,0.0,2.9925681733493478e-05,2.8334050835785475e-05,7.2570822533198645e-06,8.76017102173036e-05,2.327345794802837e-05
P51801,8.945852399477721e-07,0.0,3.233425782229183e-05,0.0,0.0,0.0,0.0,1.3898630253697274e-06
O14495,0.0,0.0,0.0,3.239701576711117e-06,0.00020427187491885138,0.0,9.513599256711363e-06,0.0
P32119,0.00017704200813017901,0.0,0.0,0.0,0.0003083952448778045,0.0,0.0,0.00029184974997514823
Q13224,0.0,2.3394739464964176e-06,2.481918757501154e-05,0.0,0.0,7.274197119876748e-06,0.0,9.717985841234282e-05
P13861,0.0,0.0,0.0,0.0,4.340343700392894e-06,0.0,0.0,0.0
Q96CA5,8.947494926581655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IXJ6,0.0002045512206094928,0.0,0.0,0.0,6.385626929514762e-05,0.0,0.0,0.00045975995695940073
P19429,0.013009852052766956,0.002686970077987173,0.00035154797931264136,0.015675324725619205,0.007200376308862352,0.0015158780733343482,0.00010326660554741989,0.00375707687595947
P25025,0.0001964849541967401,0.000640293194915916,0.0,0.0,0.00039798201703945715,0.0,0.0,0.00041539358549732446
Q8NDX5,0.0,0.0,1.927592204017825e-06,0.0,7.240617628847949e-07,0.0,0.0,1.3900545161041054e-06
P08620,0.0,0.0,0.0,0.0,5.577633272062292e-05,0.0,0.0,0.0
P60520,0.0,2.3409299647946246e-06,0.0,0.0,0.0,0.0,0.0,0.0
Q14318,2.2611320384174303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P15260,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
P61964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3901089763088612e-06
Q9NW38,0.0,0.0,1.7859017283016177e-05,0.0,0.0,0.0,0.0,0.0
Q9H1K4,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
O43765,8.947494926581655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0JLT2,0.0,0.0,1.9276560162073912e-06,0.0,0.0,0.0,0.0,0.0
P04179,0.0017661480617351926,1.1574727148483222e-05,3.5200313962064234e-05,0.0,0.0018161088116979392,0.0,9.378926294654001e-06,0.0019572270592742025
P09619,4.490366214284576e-06,2.3393018571895813e-06,0.0,0.0,0.00010146284621723374,0.0,0.0,2.9916681971544272e-05
Q8NBZ0,0.0,0.0,1.7859017283016177e-05,0.0,0.0,0.0,0.0,0.0
O75461,0.00021679442704117748,0.0,0.0,0.0,0.0,0.0,0.0,0.0003361504236542864
Q8N6G6,0.0,0.0,1.9276560162073912e-06,0.0,0.0,0.0,0.0,0.0
Q16572,0.0001628059444073213,1.17392552555615e-05,6.099176955348388e-06,0.0,3.657987862445546e-05,0.0,0.0,1.3191511445972409e-05
P78344,1.659425559322801e-05,0.0,9.675020944675364e-06,0.0,3.417862921907704e-05,0.0,0.0,1.3895918138593156e-06
P40763,0.04294309007029373,0.004230351891217751,0.00037891699348483626,0.0013145480587513354,0.03646409275390366,5.955513733586859e-06,0.0003371917035591793,0.01772945076331491
O00154,9.864777135787824e-05,7.4090200750154564e-06,6.102201903217229e-06,0.0,0.0,0.0,0.0,1.3893223074585223e-06
Q6NZI2,8.49690376985778e-06,2.166498905453036e-05,0.0,1.0261847403380965e-05,7.236951032329368e-07,0.0,0.0,5.562755979301817e-05
P56524,0.00045723939706028864,2.331943777026888e-06,1.9202444810166316e-06,3.230193866299021e-06,2.4063262967658025e-05,7.25078333612871e-06,0.0,0.0005817970649685858
P08263,0.0,2.339949531964202e-06,3.935951183773514e-05,0.0,4.338537141868494e-06,0.0,0.0,3.508557186706e-05
P48200,1.9271706468293566e-05,0.0,0.0,0.0,7.239995411432134e-07,0.0,0.0,0.0
Q05209,3.076263585379653e-05,0.00011427880253099597,0.0,3.2367894071372594e-06,2.4897210526425708e-05,0.0003490893140864347,0.0,0.0
Q96RU8,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
O75167,8.947494926581655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P35247,4.4931696075861764e-06,0.0,0.0,0.0,3.6361758884279446e-06,0.0,0.0,1.3899924415824142e-06
Q5VUG0,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
P16581,0.000798343408462441,0.0010438346189577772,7.849113330266184e-05,0.000153134080464345,0.007199340891118044,2.240151774119029e-05,0.0001357081655241498,0.0013952527417573247
Q9NYK1,0.00038272089015752443,0.00013817305044928104,3.213676906547722e-05,0.00010661376118136069,0.00013621102154559597,0.00042545387722203357,0.0003115155560960223,0.0001419988062531271
O43482,6.25640340266875e-05,0.0,0.0,9.592035385865916e-05,0.0,0.0,0.0002793331429942457,0.0
O75469-4,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
Q6YP21,0.0,0.0,0.0,0.0,9.340579280646174e-06,0.0,0.0,0.0
Q9H936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.610607196975081e-05
P78540,1.314963486557385e-05,0.0,0.0,0.0,2.433498235979682e-05,0.0,0.0,2.3335206484944854e-05
Q15427,0.0,0.0,6.105454296074321e-06,0.0,0.0,0.0,0.0,0.0
O14791,1.9269263659114335e-05,0.0,0.0,0.0,8.680032974993143e-06,0.0,0.0,6.9789126842209655e-06
Q6P1J9,0.0,0.0,5.125639439857251e-05,4.170351461134253e-05,0.0,0.0,0.0,0.0
Q06830,2.9821987820381267e-05,0.0,0.0,0.0,0.0001902617857255219,0.0,0.0,6.973872538907634e-06
Q13835,8.947196699411361e-07,2.3408960904367674e-06,0.0,0.0,0.0,0.0,0.0,0.0
Q86UX7,8.496769399868496e-06,6.939142435021167e-05,1.9265856177391838e-06,0.0,3.952319456659514e-05,0.0,0.0,0.0
Q13459,0.0,0.0,6.105454296074321e-06,0.0,0.0,0.0,0.0,0.0
Q9H2V7,3.5841126346062665e-05,0.0,0.0,0.0,2.90053995651773e-05,0.0,0.0,0.0
Q06124,0.0011431079196147686,0.0,0.057184475298123774,0.017039249351905487,1.62849663210158e-05,0.0,0.0011535163732633617,3.1252698711951075e-05
P23284,8.946724298397585e-07,0.0,9.67785240313748e-06,0.0,0.0,0.0,0.0,0.0
Q3YBR2,0.0,4.885525797091822e-05,0.0,0.0,0.0,0.0,0.0,0.0
Q16649,2.834766375683508e-06,0.0,0.0,0.0,3.6363142089637042e-06,0.0,0.0,0.0
Q8TB37,2.8330959320403345e-06,2.2209069926435123e-05,6.101779798929823e-06,0.0,0.0,6.887750572545004e-05,0.0,0.0
Q86TH1,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
Q15404,1.829425922192345e-05,0.0,0.0,3.242169412011955e-06,0.0,0.0,0.0,1.3898896262320742e-06
P08962,0.000179900099491963,0.0,1.9222835825668626e-06,3.2336239989646425e-06,0.0005275977960907695,0.0,9.495752045243767e-06,2.57119109384268e-05
P12830,8.641546778723975e-05,2.1625566241287864e-05,0.00017176154325989154,3.070534217076246e-05,9.993135780942711e-05,0.0,3.0048019865056578e-05,4.660239651619293e-05
O60907,0.0,0.0,1.9276560162073912e-06,0.0,0.0,0.0,0.0,0.0
P55809,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
P35558,8.947387663989696e-07,0.0,0.0,0.0,7.240862623168766e-07,0.0,0.0,0.0
Q15029,0.0,0.0,2.310009368224171e-05,0.0,0.0,0.0,0.0,0.0
P42768,8.947494926581655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O75052,5.1278012931629914e-05,0.004644726845199212,0.0,1.8666868430634588e-05,6.15552532767246e-05,0.01320315913106187,0.0,0.00038724876062797497
O75508,0.0,0.0,1.9276560162073912e-06,0.0,0.0,0.0,0.0,0.0
Q14289,2.8346864792157163e-06,0.0,0.0,0.0,2.294049450765414e-06,0.0,0.0,4.403497827133431e-06
Q07157,0.00010220590415070692,2.8008849546664645e-05,0.00011945087574349854,0.0,1.2150823253200791e-05,0.0,0.0,4.6051887758200126e-05
Q8IYS5,1.8732077558844827e-05,0.0,0.0,0.0,1.5160100885141008e-05,0.0,0.0,0.0
Q9UIK4,0.00013577058475543047,0.0,0.0,0.0,5.067892079056021e-05,0.0,0.0,0.0
Q9UH77,0.0,0.0,2.4832096859022192e-05,0.0,0.0,0.0,0.0,0.0
P00568,8.947387663989696e-07,0.0,0.0,0.0,7.240862623168766e-07,0.0,0.0,0.0
P07900,4.843272784939354e-05,1.1744015712091624e-05,1.9264026875429384e-06,0.0,1.3425176819317036e-05,7.274036532116412e-06,0.0,1.3196860815709934e-05
P04591,8.947494926581655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q2NL82,0.0,0.0,2.8312157998852655e-05,0.0,0.0,0.0,0.0,0.0
P15036,3.7467032453009564e-05,0.0,9.67338534952717e-06,3.2409267283783067e-06,0.0,0.0,0.0,5.445267566306527e-05
P08686,0.0,0.0,1.9276560162073912e-06,0.0,0.0,0.0,0.0,0.0
P19474,2.2607414812341396e-05,0.0,0.0,3.0007280005633137e-05,0.0,0.0,0.0,0.0
P30086,1.9271064211513377e-05,2.3405876808115138e-06,0.0,0.0,7.239754128380775e-07,0.0,0.0,0.0
Q9Y3D6,9.777019684017631e-05,0.0,0.0,0.0,1.5587887958809256e-05,0.0,0.0,6.976384681095139e-06
Q9NYP7,0.0,0.0,0.0,0.0,6.87978799775434e-06,0.0,0.0,0.0
P06213,9.858877334790667e-05,2.3382345417106464e-06,0.0,6.608894930594567e-05,8.672116656723314e-06,0.0,0.0,5.417872813040054e-05
O00482-2,0.0,0.0,4.860163737402597e-05,0.0,0.0,0.0,0.0,0.0
P60484,5.619457816415967e-05,2.3383804910952196e-06,0.0,0.0,0.0001357938597685639,0.0,0.0,2.9904898876370106e-05
Q96CV9,0.00045786480356324203,0.0,0.00010402119681576544,0.0,5.781167321398794e-05,0.0,0.0,2.571976763840177e-05
Q14511,1.5025636440520918e-05,0.0,0.0,0.0,0.00010010747177051225,0.0,0.0,1.7911795486546997e-05
P50750,8.942879852434852e-07,0.0,0.0,0.0,3.952525894042446e-05,0.0,0.0,6.036478900920183e-05
P00167,2.834806120285799e-06,0.0,0.0,0.0,2.2941462736532803e-06,0.0,0.0,0.0
P22459,8.946223460258547e-07,2.340641457415451e-06,0.0,0.0,0.0,7.277827296898969e-06,0.0,1.389920674840835e-06
O60229,8.940075824735165e-07,0.0,0.0,0.0,0.00022655512787002853,0.0,0.0,0.0
P50591,0.0004114441068114998,0.0017655414147905327,0.0005399107316807935,0.00021932867780761808,0.0015307083916239956,0.0,0.0004382530946511569,9.436345049557611e-05
P10600,5.242338431315557e-05,2.3356359360115083e-06,0.0005923219442109024,0.0,7.224437712271936e-07,7.26226347776152e-06,0.0,1.3869482940579272e-06
Q9UJS0,1.3151191653040724e-05,0.0,1.92723994840035e-06,0.0,2.2937100532140093e-06,0.0,0.0,1.3202596488252935e-05
Q9NZJ7,8.947494926581655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P49815,4.220050486671093e-05,0.0,0.0,0.0,0.0,7.270429085130765e-06,9.511380355277413e-06,0.00019194204101891826
Q5VWK5,1.1534328300257434e-05,0.0,0.0,0.0,0.00014647997507517672,0.0,0.0,8.324820956391946e-06
P20273,2.834387550884322e-06,0.0,0.0,0.0,3.635828269095148e-06,0.0,0.0,2.0426396752526382e-05
P01106,8.94589633500729e-07,0.0,0.0,3.2421232835568447e-06,0.0,0.0,9.520710760009415e-06,1.3898698513674438e-06
Q96RI1,0.0,0.0,0.0,0.0,1.5595730197626725e-05,0.0,0.0,1.3899543931017755e-06
Q9H9S3,0.0,0.0,0.0,0.0,7.240967405609942e-07,0.0,0.0,0.0
Q9NZJ5,0.0,0.0,1.9273523105301943e-06,3.242150503864907e-06,0.0,0.0,9.520790694255339e-06,0.0
O43292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.330021353872993e-06
