entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
Q5H9S7,0.0,0.003935963804491835,0.0,0.0,0.0,0.0,0.0,0.0
Q07021,0.00013419936920315868,0.0,2.717970050632774e-05,4.3322563478750865e-05,0.0,0.0,0.0,0.0002099184494221068
Q15435,0.0,3.3331283034086175e-05,0.0,0.0,0.0,0.0,0.0,0.0
P61313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116745211164826e-05
P04085-1,0.0,0.0001581517560664302,2.7180018722719607e-05,0.00020560180300087838,1.1983489443496093e-05,0.0,0.0,0.0
P04350,0.0,0.0,2.7190235101404923e-05,0.0,0.0,0.0,0.0,0.0
Q9BRJ9,1.4451858811558863e-05,0.0,0.001307495495831875,0.0,1.197232828645837e-05,0.0,0.0,0.0
Q99685,6.873673396142164e-05,0.0,0.0,0.0,5.69433051403114e-05,0.0,0.0,6.689317734667123e-05
O43847,0.0,0.0001327929065574626,0.0,0.0,0.0008904270674834564,0.0,0.0,0.0
P35232,4.584278780762094e-05,0.0,0.0,0.0,0.0001515052109917462,0.0,0.0,4.2198224783070424e-05
P20292,1.443672601143577e-05,9.955917551320438e-05,0.0,0.0,0.0022656449152890397,0.0,0.0,0.0
P29459,0.0,0.0,0.0,0.0,7.186491510789372e-05,0.0,0.0,4.220352099163867e-05
P16278,8.666371350633146e-05,0.0,2.7160849614539927e-05,4.329251646053893e-05,0.00064101756203955,0.0,0.00011411381223554145,0.00019564916597738453
P21397,2.8927469407060106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13362,0.0,0.0,2.7190235101404923e-05,0.0,0.0,0.0,0.0,0.0
O60733,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
P54707,0.0008155583469256544,0.003627168692893633,0.0,4.277852236886503e-05,0.007155682231217639,0.0005172455482687002,0.0,0.0008088959032791118
Q12983,0.005112582841394305,0.0,2.6919200821563383e-05,0.0,0.003943459868969541,0.0,0.0,0.0009120314468008037
O15117,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
P27361,0.0004787128461765061,0.0,0.0,4.3282464177343965e-05,0.0005773388285970361,0.0,0.00011408731563865052,0.00012641339401449843
Q9NY46,1.4470952768120735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P08581,1.447040309774139e-05,0.0,0.0,0.0,3.798439454212787e-05,0.0,0.0,0.0
P20963,0.0,0.0,0.0,0.0,5.6951029403378296e-05,0.0,0.0,0.0
